sku,codigo_ean,produto,categoria,quantidade_disponivel,quantidade_reservada,estoque_minimo,corredor,nivel_prateleira,localizacao,status,fragil,lote,dimensoes_cm,peso_kg,fornecedor,data_entrada,data_ultima_movimentacao,custo_unitario,preco_venda
SKU-4301,7890878417863,Boneca com Acessorios,Brinquedos,316,28,25,F2,Nivel 2,F2-2,Disponivel,False,L2026190,50.2x30.6x28.5,0.47,Distribuidora Vega Ltda,2026-03-24,2026-05-13,108.8,177.99
SKU-4311,7890494066445,Drone de Brinquedo,Brinquedos,435,47,25,C2,Nivel 1 (Solo),C2-1,Disponivel,True,L2026963,6.7x10.9x22.1,11.08,Prime Supply Comercio,2026-03-11,2026-06-20,334.55,763.9
SKU-1328,7893760375487,Teclado sem Fio,Eletronicos,43,34,15,E2,Nivel 2,E2-2,Disponivel,False,L2026424,50.5x23.1x11.1,12.86,Union Cargo Distribuidora,2026-04-12,2026-05-09,320.54,478.9
SKU-3491,7899183507399,Tenis Esportivo,Vestuario,155,68,30,B3,Nivel 3,B3-3,Disponivel,False,L2026993,26.4x34.4x12.6,7.06,Fornecedora Horizonte Ltda,2026-07-11,2026-07-17,21.52,39.47
SKU-5810,7894053572255,Planner Anual,Livros e Papelaria Tecnica,408,36,25,B1,Nivel 2,B1-2,Em Conferencia,True,L2026328,48.3x46.0x37.0,12.36,Distribuidora Vega Ltda,2026-03-22,2026-04-26,385.87,774.37
SKU-1833,7894815269256,Fonte Universal para Notebook,Eletronicos,190,73,50,B2,Nivel 4 (Alto),B2-4,Disponivel,False,L2026735,32.7x47.2x7.5,8.26,Comercio Atlas S.A.,2026-05-28,2026-07-21,410.24,647.18
SKU-4080,7896537092389,Quebra-Cabeca 500 pecas,Brinquedos,241,77,40,F1,Nivel 2,F1-2,Reservado,False,L2026860,49.4x15.5x17.2,0.39,Metropolitana Atacado,2025-12-20,2026-06-12,301.6,455.73
SKU-4463,7896097067049,Patinete Infantil,Brinquedos,125,1,40,A2,Nivel 2,A2-2,Disponivel,False,L2026359,6.8x16.5x9.0,7.02,Comercio Atlas S.A.,2025-11-19,2026-04-30,18.9,38.18
SKU-5507,7894064922070,Carregador Veicular USB,Automotivo,403,47,15,B3,Nivel 4 (Alto),B3-4,Disponivel,False,L2026099,13.5x15.8x13.3,2.75,Comercio Atlas S.A.,2026-06-11,2026-07-26,66.44,130.83
SKU-1055,7899764381561,Cabo HDMI 2m,Eletronicos,145,75,10,D2,Nivel 3,D2-3,Disponivel,False,L2026262,6.5x18.0x10.4,4.09,Comercio Atlas S.A.,2026-07-02,2026-07-21,192.15,368.8
SKU-5065,7896123652898,Racao para Caes Filhotes 10kg,Pet Shop,389,78,15,F1,Nivel 3,F1-3,Disponivel,False,L2026662,59.0x20.9x23.6,6.37,Ponto Central Suprimentos,2026-03-09,2026-05-08,358.03,793.14
SKU-4452,7897486006496,Patinete Infantil,Brinquedos,262,64,40,B2,Nivel 4 (Alto),B2-4,Disponivel,False,L2026411,62.9x30.5x36.6,8.22,Prime Supply Comercio,2026-01-18,2026-04-08,293.95,574.47
SKU-2902,7890017846271,Grampeador de Mesa,Papelaria,152,20,40,A1,Nivel 3,A1-3,Reservado,False,L2026953,45.8x29.5x39.4,11.55,Distribuidora Vega Ltda,2026-05-28,2026-06-06,343.9,575.3
SKU-2482,7893061443571,Panificadora Eletrica,Casa e Cozinha,335,47,50,C2,Nivel 2,C2-2,Disponivel,True,L2026188,26.3x37.6x27.7,5.77,Importadora Bravo,2025-12-07,2026-05-02,14.91,31.58
SKU-5151,7896853140009,Areia Sanitaria para Gatos 4kg,Pet Shop,119,60,15,C1,Nivel 2,C1-2,Reservado,False,L2026947,10.0x41.7x13.3,10.46,Nortex Distribuicao,2026-05-20,2026-06-03,17.7,25.32
SKU-4336,7896039219161,Drone de Brinquedo,Brinquedos,167,64,50,C1,Nivel 1 (Solo),C1-1,Reservado,True,L2026596,52.6x36.8x7.6,7.12,Fornecedora Horizonte Ltda,2025-11-15,2026-04-10,435.24,799.25
SKU-1947,7893622169063,Jogo de Talheres Inox,Casa e Cozinha,342,48,30,F1,Nivel 1 (Solo),F1-1,Disponivel,True,L2026448,53.2x34.3x16.3,8.7,Comercio Atlas S.A.,2026-05-08,2026-06-08,321.2,439.7
SKU-4294,7894811722519,Boneca com Acessorios,Brinquedos,409,41,15,C3,Nivel 1 (Solo),C3-1,Disponivel,False,L2026527,31.5x7.2x17.1,1.55,Metropolitana Atacado,2025-12-05,2026-04-30,376.94,573.18
SKU-3162,7891694222921,Meia Soquete (par),Vestuario,126,69,20,C3,Nivel 1 (Solo),C3-1,Disponivel,False,L2026265,34.9x21.1x21.4,12.09,Global Trade Comercio Exterior,2026-04-20,2026-05-28,464.12,798.63
SKU-4058,7895885991894,Desodorante Aerosol,Higiene e Beleza,467,7,50,B2,Nivel 3,B2-3,Disponivel,False,L2026623,26.6x42.2x24.2,10.64,Comercio Atlas S.A.,2026-03-18,2026-05-25,134.19,259.79
SKU-1769,7891813599897,Suporte para Celular Veicular,Eletronicos,453,74,30,A3,Nivel 1 (Solo),A3-1,Disponivel,False,L2026521,37.7x31.9x40.6,0.48,Comercio Atlas S.A.,2026-06-22,2026-06-30,462.16,944.84
SKU-5828,7896565344405,Planner Anual,Livros e Papelaria Tecnica,77,26,30,A2,Nivel 2,A2-2,Disponivel,False,L2026038,61.7x26.6x25.2,11.81,Distribuidora Vega Ltda,2025-11-28,2026-06-16,339.12,687.54
SKU-4496,7891898926625,Furadeira Eletrica 500W,Ferramentas,451,73,50,E2,Nivel 2,E2-2,Disponivel,False,L2026889,27.7x47.7x3.5,10.39,Prime Supply Comercio,2026-03-20,2026-05-25,30.75,60.64
SKU-1286,7890456504480,Teclado Mecanico,Eletronicos,479,9,40,E2,Nivel 2,E2-2,Disponivel,False,L2026278,25.0x18.6x35.8,9.61,Global Trade Comercio Exterior,2025-12-30,2026-07-04,289.01,436.05
SKU-6067,7899076670421,Apoio de Pe Ergonomico,Utilidades para Escritorio,140,61,25,B3,Nivel 2,B3-2,Reservado,False,L2026750,6.9x11.7x33.5,12.58,Metropolitana Atacado,2026-03-05,2026-07-27,189.71,306.76
SKU-5567,7895975235792,Kit Ferramentas Automotivas,Automotivo,188,74,25,B2,Nivel 1 (Solo),B2-1,Disponivel,False,L2026902,44.2x36.3x3.5,13.37,Distribuidora Vega Ltda,2026-01-03,2026-04-02,29.55,53.21
SKU-3333,7890600989729,Calca Jeans Slim,Vestuario,130,1,25,A2,Nivel 3,A2-3,Disponivel,False,L2026092,28.8x8.9x4.8,9.83,Fornecedora Horizonte Ltda,2026-01-27,2026-01-31,119.36,265.1
SKU-3718,7899400112955,Hidratante Corporal 200ml,Higiene e Beleza,26,5,15,C3,Nivel 1 (Solo),C3-1,Disponivel,False,L2026462,23.9x20.0x35.0,0.67,Distribuidora Vega Ltda,2026-02-26,2026-03-24,353.28,574.94
SKU-3080,7891055031582,Camiseta Algodao Unissex,Vestuario,233,70,30,C1,Nivel 4 (Alto),C1-4,Disponivel,False,L2026960,44.2x16.5x12.6,1.05,Fornecedora Horizonte Ltda,2026-07-10,2026-07-15,215.76,457.27
SKU-4390,7897868042883,Carrinho de Controle Remoto,Brinquedos,261,76,25,E2,Nivel 4 (Alto),E2-4,Disponivel,False,L2026373,13.2x31.0x13.5,6.64,Union Cargo Distribuidora,2025-11-28,2026-04-07,332.98,668.92
SKU-1723,7896629250819,Cartao de Memoria 128GB,Eletronicos,446,62,40,F1,Nivel 4 (Alto),F1-4,Disponivel,False,L2026024,39.4x45.1x4.7,5.59,Metropolitana Atacado,2025-11-19,2026-04-21,443.39,1012.21
SKU-1952,7897815542602,Jogo de Talheres Inox,Casa e Cozinha,343,76,50,B1,Nivel 1 (Solo),B1-1,Disponivel,True,L2026287,50.7x41.2x16.8,5.95,Union Cargo Distribuidora,2026-07-09,2026-07-24,144.72,235.62
SKU-5482,7898028240217,Carregador Veicular USB,Automotivo,42,17,10,D2,Nivel 2,D2-2,Disponivel,False,L2026898,62.3x29.6x6.2,11.53,Global Trade Comercio Exterior,2026-05-26,2026-05-30,26.64,58.7
SKU-3263,7895395256377,Jaqueta Corta-Vento,Vestuario,421,62,50,B1,Nivel 1 (Solo),B1-1,Disponivel,False,L2026098,37.3x41.1x34.3,10.35,Comercio Atlas S.A.,2026-05-30,2026-06-06,174.79,287.68
SKU-1990,7896739634288,Liquidificador 600W,Casa e Cozinha,316,64,40,C1,Nivel 1 (Solo),C1-1,Reservado,True,L2026585,56.0x41.3x27.5,1.98,Comercio Atlas S.A.,2026-01-05,2026-05-09,384.24,751.5
SKU-4213,7898885638028,Jogo de Tabuleiro Familia,Brinquedos,279,42,40,A3,Nivel 1 (Solo),A3-1,Disponivel,False,L2026096,21.7x28.8x35.9,12.06,Global Trade Comercio Exterior,2026-07-01,2026-07-02,140.54,201.83
SKU-2760,7895255876738,Agenda Executiva,Papelaria,373,1,20,C3,Nivel 1 (Solo),C3-1,Disponivel,False,L2026396,46.6x33.1x13.9,3.79,Fornecedora Horizonte Ltda,2026-01-03,2026-07-14,318.72,483.52
SKU-5216,7896826882707,Coleira Ajustavel,Pet Shop,262,52,50,F1,Nivel 3,F1-3,Em Conferencia,False,L2026047,48.6x23.1x22.1,7.88,Nortex Distribuicao,2025-11-19,2026-07-18,351.45,497.0
SKU-2725,7892885427347,Marcador de Texto (kit 6un),Papelaria,301,62,20,E1,Nivel 2,E1-2,Disponivel,False,L2026418,43.9x30.7x29.6,8.85,Global Trade Comercio Exterior,2025-11-26,2025-12-19,182.42,384.38
SKU-1342,7894946539846,Hub USB,Eletronicos,82,68,10,B2,Nivel 1 (Solo),B2-1,Disponivel,False,L2026981,38.8x17.0x19.3,11.24,Global Trade Comercio Exterior,2026-04-03,2026-04-30,62.54,92.73
SKU-4702,7896172405391,Nivel a Laser,Ferramentas,234,57,20,B1,Nivel 1 (Solo),B1-1,Disponivel,True,L2026659,28.2x17.2x10.6,4.48,Ponto Central Suprimentos,2026-05-17,2026-06-29,454.9,948.16
SKU-1689,7893443899828,Pen Drive 128GB,Eletronicos,254,67,40,A1,Nivel 3,A1-3,Disponivel,False,L2026739,26.1x25.7x9.5,10.71,Ponto Central Suprimentos,2025-12-29,2026-02-02,370.37,647.68
SKU-4433,7892408283306,Kit Blocos de Montar,Brinquedos,344,73,10,B1,Nivel 2,B1-2,Disponivel,False,L2026731,55.6x41.4x21.8,13.32,Union Cargo Distribuidora,2026-03-02,2026-05-07,76.92,169.09
SKU-1967,7891025550198,Liquidificador 600W,Casa e Cozinha,115,43,40,E2,Nivel 1 (Solo),E2-1,Disponivel,True,L2026639,53.7x17.2x33.3,2.75,Nortex Distribuicao,2026-05-17,2026-06-07,280.51,595.38
SKU-5853,7898301339591,Livro Infantil Ilustrado,Livros e Papelaria Tecnica,238,43,10,F1,Nivel 1 (Solo),F1-1,Disponivel,False,L2026388,60.8x10.6x12.9,3.18,Prime Supply Comercio,2026-06-25,2026-07-16,77.37,112.87
SKU-3204,7896276351488,Bone Aba Curva,Vestuario,134,75,25,D2,Nivel 1 (Solo),D2-1,Reservado,False,L2026247,61.9x16.9x32.2,10.24,Metropolitana Atacado,2026-04-24,2026-05-04,50.43,100.32
SKU-3714,7891632285568,Hidratante Corporal 200ml,Higiene e Beleza,472,28,50,B1,Nivel 2,B1-2,Reservado,False,L2026922,62.3x42.7x10.9,10.2,Comercio Atlas S.A.,2026-03-31,2026-04-14,407.83,807.67
SKU-5525,7895287914880,Capa Protetora para Bancos,Automotivo,338,26,10,A2,Nivel 3,A2-3,Disponivel,False,L2026397,10.7x23.2x12.7,8.85,Comercio Atlas S.A.,2026-03-11,2026-07-03,295.62,438.36
SKU-4573,7893120132798,Kit Chaves de Fenda (12pc),Ferramentas,262,43,25,D1,Nivel 4 (Alto),D1-4,Disponivel,False,L2026012,34.1x26.1x30.8,2.39,Comercio Atlas S.A.,2026-04-22,2026-05-09,78.77,161.72
SKU-2991,7899022930944,Regua 30cm,Papelaria,110,8,20,A2,Nivel 2,A2-2,Disponivel,False,L2026411,42.0x6.3x3.6,5.45,Metropolitana Atacado,2026-05-04,2026-06-17,161.25,285.02
SKU-5121,7899455928150,Racao para Gatos Filhotes 3kg,Pet Shop,320,13,40,B2,Nivel 4 (Alto),B2-4,Reservado,False,L2026686,11.2x15.2x18.1,0.07,Global Trade Comercio Exterior,2025-12-18,2026-05-28,185.61,315.11
SKU-5211,7894669934645,Coleira Ajustavel,Pet Shop,30,14,30,C2,Nivel 3,C2-3,Disponivel,False,L2026931,24.3x32.9x18.6,1.0,Ponto Central Suprimentos,2026-06-02,2026-07-28,219.95,332.94
SKU-5869,7899547716047,Dicionario Portugues-Ingles,Livros e Papelaria Tecnica,15,7,30,C2,Nivel 2,C2-2,Baixo Estoque,False,L2026832,21.6x10.3x14.5,10.95,Union Cargo Distribuidora,2026-04-21,2026-05-20,242.18,387.88
SKU-4601,7894891021144,Trena 5m,Ferramentas,14,5,40,B3,Nivel 3,B3-3,Baixo Estoque,False,L2026467,17.5x14.3x26.1,0.08,Ponto Central Suprimentos,2025-12-22,2026-03-14,53.2,96.56
SKU-5686,7897952707957,Camera de Re Automotiva,Automotivo,480,41,10,C2,Nivel 1 (Solo),C2-1,Disponivel,True,L2026496,20.2x27.8x20.2,2.77,Metropolitana Atacado,2026-01-19,2026-03-04,246.42,480.08
SKU-6109,7893756261213,Quadro Branco 60x90cm,Utilidades para Escritorio,432,31,50,A3,Nivel 1 (Solo),A3-1,Disponivel,False,L2026758,30.2x41.6x10.7,6.4,Metropolitana Atacado,2026-06-22,2026-06-27,260.95,585.55
SKU-5234,7898595801323,Coleira Ajustavel,Pet Shop,139,38,25,E2,Nivel 3,E2-3,Disponivel,False,L2026369,22.8x37.7x38.3,3.0,Comercio Atlas S.A.,2026-03-12,2026-07-21,301.42,541.54
SKU-1386,7891602564341,Caixa de Som Bluetooth,Eletronicos,243,15,40,F2,Nivel 1 (Solo),F2-1,Disponivel,True,L2026387,51.2x30.8x27.8,12.75,Fornecedora Horizonte Ltda,2026-06-20,2026-07-07,419.04,936.63
SKU-5538,7895092277286,Capa Protetora para Bancos,Automotivo,223,31,25,E2,Nivel 3,E2-3,Reservado,False,L2026585,54.4x26.2x10.8,3.99,Comercio Atlas S.A.,2026-04-14,2026-05-08,113.51,156.61
SKU-5688,7895093971145,Camera de Re Automotiva,Automotivo,456,59,25,C1,Nivel 2,C1-2,Disponivel,True,L2026192,35.1x46.9x7.4,1.2,Ponto Central Suprimentos,2026-04-17,2026-06-25,389.79,763.43
SKU-1537,7893319422686,Pulseira Fitness,Eletronicos,180,27,25,D1,Nivel 3,D1-3,Disponivel,False,L2026546,46.5x32.2x27.4,5.52,Fornecedora Horizonte Ltda,2026-04-23,2026-06-12,304.01,602.25
SKU-5789,7890950807100,Revista em Quadrinhos (edicao especial),Livros e Papelaria Tecnica,422,45,10,B3,Nivel 1 (Solo),B3-1,Disponivel,False,L2026665,33.9x35.7x10.6,9.03,Ponto Central Suprimentos,2026-02-15,2026-03-10,368.95,612.47
SKU-4508,7897513012070,Furadeira de Impacto 750W,Ferramentas,11,4,15,C1,Nivel 2,C1-2,Baixo Estoque,False,L2026841,26.0x10.8x20.5,11.25,Global Trade Comercio Exterior,2026-05-01,2026-05-25,58.45,80.07
SKU-1202,7895647292931,Carregador de Parede 20W,Eletronicos,51,34,50,C3,Nivel 3,C3-3,Reservado,False,L2026138,49.6x25.3x2.4,13.94,Metropolitana Atacado,2025-12-06,2026-04-22,97.33,205.37
SKU-2333,7894287416271,Jogo de Copos de Vidro,Casa e Cozinha,357,55,30,B1,Nivel 2,B1-2,Reservado,True,L2026020,25.3x19.3x29.4,0.31,Global Trade Comercio Exterior,2026-04-21,2026-07-20,78.74,161.01
SKU-4503,7891118098163,Furadeira Eletrica 500W,Ferramentas,419,1,25,C3,Nivel 1 (Solo),C3-1,Disponivel,False,L2026996,62.9x9.2x11.5,0.5,Comercio Atlas S.A.,2026-01-11,2026-06-28,77.93,113.45
SKU-3709,7891333169549,Kit Barbear,Higiene e Beleza,68,31,15,C1,Nivel 2,C1-2,Disponivel,False,L2026844,38.5x39.1x28.3,6.66,Importadora Bravo,2026-04-15,2026-06-13,62.69,121.39
SKU-5022,7892781575845,Racao para Caes Adultos 15kg,Pet Shop,287,60,30,B3,Nivel 2,B3-2,Disponivel,False,L2026525,48.0x14.0x26.6,8.1,Nortex Distribuicao,2026-03-02,2026-07-11,384.99,760.16
SKU-2855,7899616537771,Papel Sulfite A4 (resma),Papelaria,269,32,40,C2,Nivel 1 (Solo),C2-1,Disponivel,False,L2026023,12.6x13.3x29.2,11.97,Union Cargo Distribuidora,2026-03-28,2026-06-22,272.58,384.72
SKU-5588,7894673316710,Kit Ferramentas Automotivas,Automotivo,295,68,40,C3,Nivel 3,C3-3,Reservado,False,L2026613,20.3x29.7x33.3,1.75,Metropolitana Atacado,2026-04-04,2026-06-05,58.64,129.22
SKU-3873,7891846487604,Kit Skincare Facial,Higiene e Beleza,342,47,30,F2,Nivel 4 (Alto),F2-4,Reservado,False,L2026290,56.3x42.7x10.1,1.87,Fornecedora Horizonte Ltda,2026-04-26,2026-06-04,384.39,528.29
SKU-4031,7895240874152,Creme Dental (kit 3un),Higiene e Beleza,436,47,50,A1,Nivel 4 (Alto),A1-4,Em Conferencia,False,L2026099,40.1x31.9x36.6,4.29,Comercio Atlas S.A.,2026-04-20,2026-05-27,466.59,744.57
SKU-2206,7894434852952,Filtro de Agua de Bancada,Casa e Cozinha,97,57,50,E2,Nivel 1 (Solo),E2-1,Disponivel,True,L2026571,52.3x25.5x20.6,6.68,Distribuidora Vega Ltda,2025-12-01,2025-12-29,417.75,945.86
SKU-2646,7897862430143,Mochila Escolar,Papelaria,212,1,40,E1,Nivel 2,E1-2,Disponivel,False,L2026105,43.0x15.4x19.8,12.34,Importadora Bravo,2026-06-14,2026-07-27,183.75,399.04
SKU-4418,7891860542310,Kit Blocos de Montar,Brinquedos,335,21,10,A3,Nivel 3,A3-3,Disponivel,False,L2026313,41.2x44.0x17.8,5.44,Global Trade Comercio Exterior,2025-12-26,2026-04-04,132.81,244.0
SKU-4477,7893981121054,Furadeira Eletrica 500W,Ferramentas,252,1,30,A2,Nivel 2,A2-2,Em Conferencia,False,L2026426,47.5x13.5x2.3,6.88,Importadora Bravo,2026-01-19,2026-05-23,325.19,715.48
SKU-3862,7894971729120,Kit Skincare Facial,Higiene e Beleza,288,65,25,F1,Nivel 2,F1-2,Disponivel,False,L2026142,17.3x17.8x10.3,5.87,Union Cargo Distribuidora,2026-05-17,2026-06-24,458.32,775.19
SKU-2793,7899717331575,Calculadora Cientifica,Papelaria,477,54,10,B2,Nivel 2,B2-2,Disponivel,False,L2026869,51.4x24.3x37.9,3.75,Comercio Atlas S.A.,2026-04-07,2026-04-14,43.26,92.69
SKU-4798,7893632250324,Serra Tico-Tico,Ferramentas,438,37,40,C2,Nivel 4 (Alto),C2-4,Em Conferencia,False,L2026489,49.6x35.4x7.0,1.18,Comercio Atlas S.A.,2026-03-04,2026-06-27,241.95,477.52
SKU-4369,7895930168493,Bicicleta Infantil Aro 16,Brinquedos,31,28,25,D1,Nivel 2,D1-2,Disponivel,False,L2026293,10.6x17.7x29.7,2.53,Union Cargo Distribuidora,2026-04-12,2026-05-28,159.69,231.26
SKU-4368,7897008263741,Bicicleta Infantil Aro 16,Brinquedos,209,36,40,A3,Nivel 3,A3-3,Disponivel,False,L2026966,15.9x29.2x35.5,10.36,Nortex Distribuicao,2026-07-02,2026-07-08,217.11,387.41
SKU-4534,7897980058328,Furadeira de Impacto 750W,Ferramentas,328,74,25,B1,Nivel 4 (Alto),B1-4,Disponivel,False,L2026533,49.7x7.5x19.6,8.86,Comercio Atlas S.A.,2026-06-30,2026-07-15,459.01,720.75
SKU-5509,7899845762104,Carregador Veicular USB,Automotivo,161,20,40,C1,Nivel 1 (Solo),C1-1,Em Conferencia,False,L2026790,40.8x23.1x9.8,3.45,Ponto Central Suprimentos,2025-12-06,2026-07-25,446.68,904.91
SKU-4450,7893344110220,Patinete Infantil,Brinquedos,37,14,10,A2,Nivel 4 (Alto),A2-4,Disponivel,False,L2026470,14.8x27.7x40.1,0.07,Prime Supply Comercio,2026-07-07,2026-07-08,423.6,946.3
SKU-1604,7897524418229,Roteador Wi-Fi Dual Band,Eletronicos,212,15,15,D1,Nivel 3,D1-3,Disponivel,False,L2026680,64.0x34.7x38.1,13.24,Union Cargo Distribuidora,2026-06-03,2026-06-23,266.9,479.38
SKU-4057,7893774226713,Desodorante Aerosol,Higiene e Beleza,147,70,25,E2,Nivel 3,E2-3,Disponivel,False,L2026516,45.7x10.8x3.6,13.3,Global Trade Comercio Exterior,2026-06-12,2026-07-10,175.06,283.99
SKU-5476,7897280995781,Aromatizante Automotivo,Automotivo,58,2,40,A1,Nivel 2,A1-2,Disponivel,False,L2026727,21.2x22.6x21.9,2.7,Union Cargo Distribuidora,2026-04-10,2026-06-27,428.77,685.58
SKU-1127,7896848666187,Fone de Ouvido com Fio,Eletronicos,315,19,30,B2,Nivel 1 (Solo),B2-1,Disponivel,False,L2026659,25.3x30.2x32.5,0.97,Fornecedora Horizonte Ltda,2026-03-05,2026-06-06,467.77,700.54
SKU-4877,7891895081648,Escada de Aluminio 5 Degraus,Ferramentas,245,60,30,D1,Nivel 2,D1-2,Disponivel,False,L2026895,32.6x14.0x24.4,10.87,Importadora Bravo,2026-01-31,2026-03-07,376.91,621.38
SKU-3936,7899309077256,Sabonete Liquido 250ml,Higiene e Beleza,152,6,30,A1,Nivel 1 (Solo),A1-1,Reservado,False,L2026683,7.5x47.9x12.9,5.56,Global Trade Comercio Exterior,2025-12-06,2026-04-13,453.44,884.99
SKU-4532,7891338447277,Furadeira de Impacto 750W,Ferramentas,37,8,30,D1,Nivel 4 (Alto),D1-4,Reservado,False,L2026937,43.8x39.2x21.2,1.24,Ponto Central Suprimentos,2025-11-23,2026-02-12,342.77,564.81
SKU-3731,7898007789812,Hidratante Corporal 200ml,Higiene e Beleza,292,51,50,F2,Nivel 3,F2-3,Disponivel,False,L2026205,28.7x23.5x28.4,11.53,Comercio Atlas S.A.,2025-11-21,2026-07-26,334.15,583.26
SKU-1828,7894407663493,Fonte Universal para Notebook,Eletronicos,96,28,50,B3,Nivel 1 (Solo),B3-1,Disponivel,False,L2026855,17.2x41.4x17.4,1.69,Ponto Central Suprimentos,2026-04-27,2026-05-07,291.75,440.22
SKU-2640,7897398356528,Mochila Escolar,Papelaria,122,77,40,E1,Nivel 4 (Alto),E1-4,Disponivel,False,L2026851,15.2x15.7x40.9,3.32,Ponto Central Suprimentos,2026-01-25,2026-04-03,196.9,413.41
SKU-1985,7895742164355,Liquidificador 600W,Casa e Cozinha,302,77,50,E2,Nivel 1 (Solo),E2-1,Disponivel,True,L2026664,45.6x7.1x21.5,8.91,Comercio Atlas S.A.,2026-02-15,2026-06-02,231.03,328.93
SKU-4282,7897573320061,Boneca com Acessorios,Brinquedos,57,28,10,D1,Nivel 3,D1-3,Disponivel,False,L2026173,33.7x17.2x34.4,12.11,Nortex Distribuicao,2025-11-16,2026-06-19,296.07,587.5
SKU-6100,7899257789829,Quadro Branco 60x90cm,Utilidades para Escritorio,348,61,40,C2,Nivel 4 (Alto),C2-4,Disponivel,False,L2026257,58.8x38.6x39.9,0.46,Fornecedora Horizonte Ltda,2025-12-18,2026-07-17,217.12,499.1
SKU-3189,7893333884651,Bone Aba Curva,Vestuario,292,5,10,B2,Nivel 2,B2-2,Disponivel,False,L2026790,18.3x10.1x33.8,11.07,Ponto Central Suprimentos,2025-12-23,2026-07-15,270.16,440.32
SKU-5733,7894762122864,Livro Tecnico de Programacao,Livros e Papelaria Tecnica,174,9,25,C1,Nivel 2,C1-2,Disponivel,True,L2026051,17.4x35.0x11.4,3.91,Importadora Bravo,2026-06-29,2026-07-26,409.6,786.82
SKU-3444,7891653647062,Tenis Casual Unissex,Vestuario,222,78,40,E2,Nivel 1 (Solo),E2-1,Disponivel,False,L2026971,18.3x7.8x33.9,12.0,Metropolitana Atacado,2026-03-11,2026-03-21,301.53,642.6
SKU-1363,7894334817051,Hub USB,Eletronicos,5,5,30,B3,Nivel 4 (Alto),B3-4,Baixo Estoque,False,L2026212,30.7x37.0x17.6,1.86,Nortex Distribuicao,2026-04-04,2026-07-08,475.05,699.6
SKU-3350,7894725439244,Calca Jeans Slim,Vestuario,108,76,20,C1,Nivel 1 (Solo),C1-1,Em Conferencia,False,L2026377,62.3x24.5x30.3,9.43,Prime Supply Comercio,2025-12-09,2026-05-15,64.21,88.28
SKU-1346,7899384308948,Hub USB,Eletronicos,286,58,40,C1,Nivel 1 (Solo),C1-1,Disponivel,False,L2026778,22.2x34.2x20.7,0.66,Nortex Distribuicao,2025-12-07,2026-05-07,209.89,481.77
SKU-1815,7896968018675,Adaptador USB-C para HDMI,Eletronicos,134,5,25,F2,Nivel 2,F2-2,Reservado,False,L2026296,48.3x46.1x28.5,4.33,Global Trade Comercio Exterior,2026-03-13,2026-03-22,131.12,261.74
SKU-4206,7892732269922,Jogo de Tabuleiro Familia,Brinquedos,69,66,25,A3,Nivel 2,A3-2,Disponivel,True,L2026798,48.2x19.2x35.9,2.65,Nortex Distribuicao,2026-02-09,2026-05-12,358.63,489.69
SKU-5271,7890283562042,Guia Retratil,Pet Shop,363,64,15,B3,Nivel 1 (Solo),B3-1,Disponivel,False,L2026122,10.0x18.7x40.5,2.16,Global Trade Comercio Exterior,2026-06-29,2026-07-18,134.83,210.04
SKU-5922,7892171273368,Cadeira de Escritorio Ergonomica,Utilidades para Escritorio,237,20,20,B3,Nivel 2,B3-2,Disponivel,False,L2026133,44.0x28.3x40.7,7.36,Metropolitana Atacado,2025-12-06,2026-06-01,359.84,692.14
SKU-4326,7899607939102,Drone de Brinquedo,Brinquedos,48,45,20,E1,Nivel 1 (Solo),E1-1,Disponivel,True,L2026205,10.6x37.6x35.0,9.69,Global Trade Comercio Exterior,2026-06-26,2026-07-25,449.82,834.09
SKU-5107,7898908049473,Racao para Gatos Filhotes 3kg,Pet Shop,186,25,30,F1,Nivel 2,F1-2,Disponivel,False,L2026430,22.3x38.4x8.0,10.08,Prime Supply Comercio,2026-06-30,2026-07-16,191.27,331.73
SKU-3117,7895424711556,Camiseta Regata,Vestuario,95,23,30,C3,Nivel 1 (Solo),C3-1,Em Conferencia,True,L2026468,52.1x46.6x20.0,6.64,Fornecedora Horizonte Ltda,2025-12-14,2026-03-06,162.63,288.24
SKU-2835,7898082938501,Calculadora Simples,Papelaria,476,17,50,C3,Nivel 3,C3-3,Disponivel,False,L2026476,15.8x19.6x21.5,1.03,Global Trade Comercio Exterior,2026-03-10,2026-03-27,285.58,535.65
SKU-1794,7891867661007,Adaptador USB-C para HDMI,Eletronicos,430,80,30,F1,Nivel 2,F1-2,Disponivel,False,L2026064,54.3x13.1x17.3,12.85,Nortex Distribuicao,2026-01-11,2026-04-21,61.93,115.83
SKU-6075,7890732723420,Apoio de Pe Ergonomico,Utilidades para Escritorio,377,3,40,A1,Nivel 3,A1-3,Em Conferencia,False,L2026241,21.0x33.5x21.3,5.61,Ponto Central Suprimentos,2026-01-31,2026-07-08,67.39,120.57
SKU-3675,7890588095924,Escova de Dente Eletrica,Higiene e Beleza,133,27,40,D2,Nivel 1 (Solo),D2-1,Disponivel,False,L2026110,15.2x21.1x21.6,5.79,Fornecedora Horizonte Ltda,2026-04-18,2026-05-22,301.98,478.29
SKU-1095,7893311907907,Fone de Ouvido Bluetooth,Eletronicos,379,5,15,B1,Nivel 2,B1-2,Disponivel,True,L2026327,23.1x40.1x31.3,8.11,Global Trade Comercio Exterior,2026-01-01,2026-01-11,30.87,56.45
